,time,BM1,BM2,BM3,Hydro2
366,16.01.2016 06:00,0.513648,0.46373400000000004,0.399267,0.389868
367,16.01.2016 07:00,0.500071,0.448166,0.390344,0.459618
368,16.01.2016 08:00,0.481677,0.440666,0.388849,0.904552
369,16.01.2016 09:00,0.470689,0.432395,0.395909,0.46622600000000003
370,16.01.2016 10:00,0.45520600000000006,0.422702,0.393865,0.25256999999999996
371,16.01.2016 11:00,0.4421,0.417876,0.386265,0.298091
372,16.01.2016 12:00,0.43875600000000003,0.42818100000000003,0.377184,0.23641700000000002
373,16.01.2016 13:00,0.468316,0.460949,0.382177,0.335536
374,16.01.2016 14:00,0.49899799999999994,0.48342700000000005,0.375814,0.314244
375,16.01.2016 15:00,0.516258,0.49873900000000004,0.410495,0.24743
376,16.01.2016 16:00,0.5108159999999999,0.5158,0.41835,0.326725
377,16.01.2016 17:00,0.505831,0.515403,0.41575,0.254772
